transaction_id,customer_id,customer_name,customer_email,customer_phone,customer_region,customer_risk_level,bank_id,bank_name,bank_region,bank_compliance_score,amount,currency,transaction_date,transaction_location,is_high_risk,is_valid_bank_id,z_score,transaction_count,avg_transaction_amount,max_transaction_amount,min_transaction_amount,high_risk_flag
616,115,Amanda Webb,robertrowland@hotmail.com,+1-056-816-2694,West,High,694,Bank 694,South,0.56,8806.59,USD,2024-03-12,Laurenmouth,True,True,1.3634686545038008,2,5560.055,8806.59,2313.52,True
617,212,Bryan Bennett PhD,alexa35@robinson-mullins.com,0510357140,South,Medium,255,Bank 255,East,0.99,7575.61,USD,2024-08-28,West Keith,False,True,0.9296663750317259,3,5984.650000000001,7575.61,3372.46,True
618,855,Michael Hunt,bwilliams@cruz.com,+1-556-158-7593x153,North,Low,543,Bank 543,South,0.56,9829.68,USD,2024-08-10,South Kennethtown,False,True,1.7240096658159951,2,8185.05,9829.68,6540.42,True
619,301,Timothy Contreras,gonzalezemily@hotmail.com,172-926-1775x0414,North,Medium,834,Bank 834,South,0.71,135.47,USD,2024-11-20,South James,True,True,-1.6922687429972934,4,5271.78,9790.33,135.47,False
620,407,Steven Griffith,jasmine34@martinez.biz,666-669-7486,West,High,442,Bank 442,North,0.66,7128.07,USD,2024-05-30,Deborahside,True,True,0.7719514875803194,2,3853.13,7128.07,578.19,True
621,612,Diane Hart,igonzalez@garner-gould.biz,105.630.5571x339,West,High,628,Bank 628,North,0.86,6390.85,USD,2024-01-20,South Nicholasport,False,True,0.5121522085730222,1,6390.85,6390.85,6390.85,True
622,82,Christine Lopez,krichardson@huff.com,506-498-6632,North,Medium,9,"Brown, Lawrence and Chaney",West,0.62,8910.06,USD,2024-06-18,Loriburgh,True,True,1.3999318966823702,1,8910.06,8910.06,8910.06,True
623,76,Chelsea Bradley,brandysingleton@gmail.com,(276)546-7577,West,Medium,801,Bank 801,South,0.92,5108.84,USD,2024-11-04,Susantown,True,True,0.06036675283369692,1,5108.84,5108.84,5108.84,False
624,370,Tyrone Peters,castillonicholas@ruiz-gordon.org,+1-636-756-1595,South,Low,207,Bank 207,South,0.89,9045.09,USD,2024-01-04,Haneyshire,True,True,1.4475170091920084,1,9045.09,9045.09,9045.09,True
625,471,William Cook,michelereeves@gmail.com,001-517-903-0741x5969,West,High,838,Bank 838,East,0.51,5555.32,USD,2024-05-01,Grimesburgh,False,True,0.21770809204204453,1,5555.32,5555.32,5555.32,False
626,803,Karen Carter,elizabeth62@hotmail.com,806-424-8222x403,South,Medium,615,Bank 615,North,0.52,8829.18,USD,2024-01-31,South Elizabethborough,True,True,1.3714294609289857,1,8829.18,8829.18,8829.18,True
627,443,Michael Rodgers,coltonrivera@gmail.com,(236)430-7047,East,Low,632,Bank 632,East,1.0,2841.25,USD,2023-12-17,Brendaport,False,True,-0.7387410400695851,1,2841.25,2841.25,2841.25,False
628,178,Tamara Castro,martinezmargaret@hotmail.com,001-946-118-0367x3154,North,High,969,Bank 969,East,0.97,1895.34,USD,2024-07-01,Perezberg,False,True,-1.0720835104390714,3,1987.2366666666667,3463.89,602.48,False
629,660,Scott Davis,jared03@hudson.com,(575)352-6612,East,Medium,349,Bank 349,North,0.79,1246.47,USD,2024-08-12,Brandonberg,True,True,-1.300747895791429,1,1246.47,1246.47,1246.47,False
630,815,Andrew Strickland,monica17@haynes.info,375.328.9258x78520,South,Medium,78,Bank 78,West,0.75,6139.61,USD,2024-05-11,Edwardsburgh,False,True,0.4236142268880522,2,3185.475,6139.61,231.34,True
631,460,Tina Taylor,randolphdavid@hotmail.com,220-093-0996,East,Low,269,Bank 269,North,0.9,91.22,USD,2024-02-20,Ryanport,False,True,-1.7078626201249796,3,3872.9566666666665,6739.74,91.22,False
632,779,Daniel Hawkins,nancywhite@hill.com,198.631.3209x5320,West,Medium,517,Bank 517,West,0.91,4705.28,USD,2024-06-29,New Angelafurt,True,True,-0.08184940657080247,1,4705.28,4705.28,4705.28,False
633,897,Lauren Lee,blake65@martinez.com,001-469-350-2145x51160,West,Low,938,Bank 938,East,0.93,7949.59,USD,2024-03-21,South Donald,False,True,1.0614584240308702,1,7949.59,7949.59,7949.59,True
634,470,Tonya Parsons,amandagregory@baker-harmon.com,2520235930,South,High,1006,Bank 1006,West,0.5,3914.0,USD,2024-06-18,Michaelhaven,False,True,-0.3606996459740935,2,2196.52,3914.0,479.04,False
635,10,Jared Harmon,ravila@hotmail.com,133.487.1656x55795,North,High,943,Bank 943,North,1.0,1011.47,USD,2024-08-20,Edwardview,False,True,-1.383562836469537,3,2462.2433333333333,3298.52,1011.47,False
636,382,Elizabeth Taylor,vwalker@salas.com,692-941-1130x735,East,Low,440,Bank 440,North,0.88,3820.24,USD,2024-08-13,Stevenburgh,True,True,-0.3937410452846443,1,3820.24,3820.24,3820.24,False
637,10,Jared Harmon,ravila@hotmail.com,133.487.1656x55795,North,High,90,Bank 90,South,0.66,3076.74,USD,2024-09-22,Richardfort,False,True,-0.6557534214300631,3,2462.2433333333333,3298.52,1011.47,False
638,974,Thomas Miranda,mcdonaldjean@yahoo.com,+1-298-553-9282x670,North,Medium,980,Bank 980,West,0.72,3735.99,USD,2024-10-13,East Elizabeth,True,True,-0.4234310825277533,1,3735.99,3735.99,3735.99,False
639,301,Timothy Contreras,gonzalezemily@hotmail.com,172-926-1775x0414,North,Medium,535,Bank 535,East,0.55,9790.33,USD,2024-08-09,New Kristen,False,True,1.710142568302448,4,5271.78,9790.33,135.47,True
640,888,Shaun Howard,robert40@yahoo.com,+1-319-730-0171x343,East,Medium,320,Bank 320,North,0.9,9434.14,USD,2023-12-07,South Peter,True,True,1.5846197865146379,2,5257.6849999999995,9434.14,1081.23,True
641,74,Lauren Torres,katherinecook@gmail.com,9520786858,South,Medium,177,Bank 177,West,0.72,4176.01,USD,2024-08-15,West Francisco,True,True,-0.2683662731780461,1,4176.01,4176.01,4176.01,False
642,454,Alexis Conway,smurphy@hotmail.com,958.236.5760x31320,West,High,925,Bank 925,North,0.87,8919.97,USD,2024-08-31,Jenniferfurt,True,True,1.403424220350966,2,4605.605,8919.97,291.24,True
643,674,Aaron Rivera,madisonsanchez@gmail.com,034.726.0560x070,West,High,516,Bank 516,West,0.73,101.03,USD,2024-11-22,East Mike,False,True,-1.7044055368566724,3,1939.51,4700.21,101.03,False
644,784,Jessica Rubio,christopherreilly@yahoo.com,(156)433-3418,East,High,413,Bank 413,West,0.87,5950.8,USD,2024-11-06,Floreston,False,True,0.3570768271032286,6,5130.055,7294.25,2383.42,False
645,780,Tanner Weaver,blackeric@yahoo.com,(133)576-2569x4880,North,Low,928,Bank 928,North,0.66,4610.14,USD,2024-03-16,Veronicaton,True,True,-0.11537712340533507,3,5278.843333333333,9452.52,1773.87,False
646,4,James Campbell,virginiamorgan@gmail.com,161-783-7589x5926,South,Low,402,Bank 402,North,0.95,2899.69,USD,2024-07-21,Cunninghamfurt,False,True,-0.7181465501409525,4,4092.14,6185.55,2899.69,False
647,72,Bradley Lewis,rosarioashley@gmail.com,(337)929-1912x197,North,Low,993,Bank 993,South,0.97,7964.62,USD,2024-05-29,Jenniferview,False,True,1.0667550561942403,3,7216.256666666667,7964.62,6493.33,True
648,102,Emily Whitney,robinroberson@black.com,071.733.8655x0553,West,Low,53,Bank 53,North,0.83,281.57,USD,2024-04-24,East Lindsayland,True,True,-1.6407825181757123,2,3332.0099999999998,6382.45,281.57,False
649,149,Timothy Fox,lrobinson@singleton.com,(140)408-0025x478,South,Low,244,Bank 244,West,0.73,9294.44,USD,2024-07-16,East Bridgetview,True,True,1.5353889473115245,2,5297.610000000001,9294.44,1300.78,True
650,415,Jennifer Murillo,davidsoncaitlyn@gmail.com,123.030.1376,West,Medium,988,Bank 988,North,0.97,3022.37,USD,2024-10-28,Kristinastad,True,True,-0.6749136270669512,1,3022.37,3022.37,3022.37,False
651,389,Michelle Watkins,hillevelyn@chung-garrett.com,8006037326,West,Low,715,Bank 715,West,0.79,1555.02,USD,2024-11-04,East Manuelview,False,True,-1.1920136407010873,1,1555.02,1555.02,1555.02,False
652,139,Ronald Duncan,markwilliams@hotmail.com,(274)664-0924,South,Low,110,Bank 110,North,0.65,420.89,USD,2024-08-09,Griffithview,False,True,-1.5916855924936948,2,2936.7200000000003,5452.55,420.89,False
653,720,Christopher Lopez,joshua37@ballard-mcmahon.com,001-081-337-9568x3892,West,Low,556,Bank 556,South,0.88,9391.38,USD,2024-05-15,Hallton,False,True,1.5695509913512509,1,9391.38,9391.38,9391.38,True
654,265,Alicia Martin,mark14@morrison.com,675.712.6210,North,Medium,23,Bank 23,North,0.79,5719.56,USD,2023-12-14,Schmidtview,False,True,0.27558692547597025,1,5719.56,5719.56,5719.56,False
655,565,Mr. Adam Johnson,gmaldonado@gilbert-lozano.org,+1-266-507-9352,East,Low,212,Bank 212,West,0.92,3433.1,USD,2024-03-08,Shafferville,True,True,-0.5301707309617625,1,3433.1,3433.1,3433.1,False
656,578,Melinda Alvarado,harveylarry@gmail.com,858.779.3031x430,West,Low,61,Bank 61,East,0.52,6709.07,USD,2023-12-30,South Stevenside,False,True,0.624294210371267,1,6709.07,6709.07,6709.07,True
657,846,Travis Reyes,simmonsrobert@hotmail.com,(816)091-7303,North,Low,631,Bank 631,East,0.86,4152.67,USD,2024-11-08,East David,False,True,-0.2765913826053953,3,4281.323333333334,5547.11,3144.19,False
658,388,Michael Thompson,wattsstephanie@williamson-pittman.com,001-766-519-6603x19819,North,Medium,467,Bank 467,South,0.5,9746.91,USD,2024-02-16,South Dianeport,False,True,1.6948411864971566,1,9746.91,9746.91,9746.91,True
659,564,Alicia Gonzalez,tcooper@hunter.com,721.512.3999,East,Low,191,Bank 191,East,0.89,5939.31,USD,2024-09-02,Boothport,True,True,0.3530277051100735,1,5939.31,5939.31,5939.31,False
660,411,Michelle Harding,amywade@gmail.com,1830518739,West,Medium,375,Bank 375,South,0.77,2965.41,USD,2024-05-11,New Rebeccaburgh,True,True,-0.6949865590713131,1,2965.41,2965.41,2965.41,False
661,593,Erica Marquez,newmanamber@vasquez.net,197.694.6104x539,East,Low,16,Bank 16,South,0.96,657.35,USD,2024-10-30,Pittmanshire,False,True,-1.5083561419713738,2,4352.155,8046.96,657.35,False
662,754,Jessica Farmer,jmartin@stephens-kelley.com,001-500-404-1703x129,East,High,530,Bank 530,East,0.5,7283.99,USD,2024-09-10,Stephanieton,True,True,0.826898319710237,2,5399.0599999999995,7283.99,3514.13,True
663,374,Matthew Foster,sheryl66@bell-graham.net,(749)138-5826,North,High,727,Bank 727,North,0.7,5453.36,USD,2024-06-23,Melissaton,False,True,0.18177697990783215,2,5565.995,5678.63,5453.36,False
664,917,James Clark,vickie23@hotmail.com,+1-163-286-3119,South,High,235,Bank 235,East,0.79,7017.66,USD,2024-04-23,West Krista,True,True,0.733042561621724,3,7510.276666666668,7964.42,7017.66,True
665,653,Mrs. Nancy Harris,brianturner@anderson-santos.com,001-007-428-9455x85471,East,Low,368,Bank 368,West,0.98,530.93,USD,2023-11-27,Micheleport,False,True,-1.552907056016167,1,530.93,530.93,530.93,False
666,385,Patricia Schwartz,chris13@yahoo.com,296-384-5967x398,East,High,168,Bank 168,South,0.53,8594.71,USD,2024-08-13,Port Dianeborough,True,True,1.2888012943724065,2,6864.1849999999995,8594.71,5133.66,True
667,122,Angel Harper,freese@yahoo.com,+1-194-805-1299x43901,East,Low,535,Bank 535,East,0.55,9387.23,USD,2023-12-22,Christianmouth,True,True,1.568088514739276,1,9387.23,9387.23,9387.23,True
668,479,Eric Jones,wardrobert@gmail.com,(688)965-2994x0554,East,Low,591,Bank 591,South,0.93,2929.82,USD,2024-02-23,Princeborough,False,True,-0.7075286175340104,1,2929.82,2929.82,2929.82,False
669,325,Benjamin Johnston,rkennedy@yahoo.com,385.926.1086,East,Medium,403,Bank 403,South,0.95,2712.13,USD,2024-10-30,Erinport,True,True,-0.7842434449221694,1,2712.13,2712.13,2712.13,False
670,320,Renee Lopez,aaron40@mercado-norris.biz,+1-597-424-0998,East,High,523,Bank 523,North,0.59,5609.28,USD,2024-08-29,Garciaview,False,True,0.23672381203774973,1,5609.28,5609.28,5609.28,False
671,674,Aaron Rivera,madisonsanchez@gmail.com,034.726.0560x070,West,High,605,Bank 605,East,0.74,4700.21,USD,2024-02-22,Ramosborough,True,True,-0.08363609486543219,3,1939.51,4700.21,101.03,False
672,965,Margaret Gomez,patricia24@blair-jennings.org,445.652.0719x618,West,High,33,Bank 33,East,0.61,6296.23,USD,2024-03-14,Michaelport,True,True,0.47880774181998964,3,3935.476666666667,6296.23,26.65,True
673,866,Michelle Gray,eddieflores@gmail.com,001-033-263-5602,West,Medium,485,Bank 485,East,0.61,3361.84,USD,2024-06-29,Wilsonton,False,True,-0.555283040207388,2,5312.165,7262.49,3361.84,False
674,100,Christopher Holt,bkelly@carpenter.biz,+1-900-312-9702x7509,West,Low,441,Bank 441,South,0.57,8986.67,USD,2024-02-17,Lake Ethanstad,True,True,1.4269295673434335,2,5821.195,8986.67,2655.72,True
675,817,Evan Campbell,tfuentes@yahoo.com,001-873-246-3514x4373,West,Low,18,Bank 18,North,0.57,2078.07,USD,2024-07-12,New Carolbury,True,True,-1.0076887269917918,3,3372.75,5989.25,2050.93,False
676,857,Jeffrey Anderson,rbrandt@gmail.com,717.082.7313,West,Medium,865,Bank 865,East,0.62,1594.56,USD,2024-05-25,North Kaylatown,False,True,-1.1780795864269922,3,1722.0866666666668,2708.88,862.82,False
677,755,Debbie Parrish DDS,michael27@gmail.com,+1-595-620-9873x5686,South,Medium,301,Bank 301,South,0.93,3542.88,USD,2024-04-09,Edwardburgh,False,True,-0.49148381952498493,2,2684.3450000000003,3542.88,1825.81,False
678,83,Daniel Kim,carpenterjoseph@moss.com,(574)060-9599,South,Medium,538,Bank 538,North,0.97,8267.66,USD,2024-01-04,Ponceview,False,True,1.1735475652286822,1,8267.66,8267.66,8267.66,True
679,162,Bryan Galloway,wgilbert@wells.com,179.270.0687x2274,East,Medium,488,Bank 488,West,0.81,6408.91,USD,2024-07-29,Kristenside,True,True,0.5185166248651354,2,7557.105,8705.3,6408.91,True
680,784,Jessica Rubio,christopherreilly@yahoo.com,(156)433-3418,East,High,978,Bank 978,South,0.97,2383.42,USD,2023-12-20,West Ryantown,True,True,-0.900082164710684,6,5130.055,7294.25,2383.42,False
681,515,Kathryn Bond,ralph17@miller.net,493-677-0630x6147,North,High,503,Bank 503,North,0.72,5873.63,USD,2024-02-13,Port Cathystad,True,True,0.32988181020054935,1,5873.63,5873.63,5873.63,False
682,316,Paul Harmon,chelsea22@henderson.com,219.457.8401,East,High,617,Bank 617,North,0.75,4120.22,USD,2024-03-19,Lake Charlesbury,True,True,-0.28802689249903185,2,2362.395,4120.22,604.57,False
683,859,Darren Bernard,jtran@gmail.com,320-951-3441,West,High,612,Bank 612,East,0.9,7303.01,USD,2024-08-25,Marvinchester,True,True,0.8336010438451206,2,6346.875,7303.01,5390.74,True
684,371,Tonya Lane,jasonsnyder@smith.biz,361.700.8894x89523,East,Low,879,Bank 879,East,0.67,5340.8,USD,2024-02-20,East Yolandafurt,False,True,0.14211038534303297,2,5231.96,5340.8,5123.12,False
685,624,Paul Mcdonald,holly98@yahoo.com,408.765.8513x13503,West,Medium,267,Bank 267,South,0.8,328.74,USD,2024-09-22,Pooleville,True,True,-1.6241596213596001,1,328.74,328.74,328.74,False
686,701,Bryan Fleming,claire58@perez.biz,001-436-554-9623x00579,North,Medium,36,Bank 36,South,0.81,2861.56,USD,2024-03-28,Lake Gavin,True,True,-0.7315837147709793,1,2861.56,2861.56,2861.56,False
687,531,Jennifer Thomas,victormartin@livingston.com,(393)412-9594,South,Low,273,Bank 273,West,0.79,2330.47,USD,2024-03-15,New Jonathanbury,True,True,-0.9187419566634748,1,2330.47,2330.47,2330.47,False
688,787,Max Lloyd,cynthiacarter@gmail.com,+1-989-683-1109,East,Low,455,Bank 455,South,0.86,5671.71,USD,2023-12-31,Lake Erik,True,True,0.25872439393789576,2,5336.235000000001,5671.71,5000.76,False
689,551,Carol Berg,mercedes39@cooper.com,001-841-724-4814x355,West,Medium,351,Bank 351,North,0.5,1633.7,USD,2024-02-09,North Kevin,True,True,-1.1642864937540511,3,2076.4233333333336,4183.5,412.07,False
690,137,Christopher Jackson,christopherwilliams@gmail.com,267-435-5900x6236,West,High,164,Bank 164,North,0.64,2230.82,USD,2024-08-09,Moorefurt,True,True,-0.9538590155510214,1,2230.82,2230.82,2230.82,False
691,760,Kevin Poole,joshuaevans@pitts.com,706-152-3334x773,West,Low,199,Bank 199,North,0.63,1611.88,USD,2023-12-23,Dalebury,False,True,-1.171975949097014,3,3863.403333333333,6915.24,1611.88,False
692,886,Katherine Hoover,franceskim@powers.com,+1-369-603-2989x98433,South,High,416,Bank 416,North,0.73,300.61,USD,2024-06-10,Ericaberg,False,True,-1.6340727459607711,3,3150.5,6704.43,300.61,False
693,50,Michelle Gallagher,stephanieleonard@hotmail.com,+1-258-517-5634x3192,South,Medium,803,Bank 803,South,0.82,2713.01,USD,2024-06-05,New Michellefort,False,True,-0.78393332939963,2,2718.1850000000004,2723.36,2713.01,False
694,196,Cristina Goodwin,sethwalker@hotmail.com,765.212.0001,North,High,72,Bank 72,South,0.55,5463.56,USD,2024-09-15,Dianestad,True,True,0.1853715007372652,3,5620.5233333333335,9020.73,2377.28,False
695,909,Christie Johnson,michellebaker@gmail.com,435-343-6533,West,Medium,133,Bank 133,South,0.85,6395.74,USD,2024-08-09,South Sharon,True,True,0.5138754641471325,3,6522.783333333333,7158.82,6013.79,True
696,580,Jeff Munoz,timothybeck@cruz-jackson.com,9592219322,West,Low,538,Bank 538,North,0.97,9753.09,USD,2024-06-19,Robinhaven,True,True,1.6970190432349894,3,6623.893333333333,9753.09,460.83,True
697,230,Gabriela Clark,ytorres@norris.com,214.892.5644,North,Low,80,Bank 80,West,0.87,5550.32,USD,2024-04-11,Albertside,False,True,0.2159460720276167,2,6592.695,7635.07,5550.32,False
698,537,Alexa Shelton,cgriffin@mcconnell.com,364-665-2710,South,Low,800,Bank 800,East,0.88,6392.35,USD,2024-03-09,Turnerfort,True,True,0.5126808145773506,3,5134.916666666667,6392.35,3131.17,True
699,303,Jeffery Tran,millerjason@walker-trujillo.info,+1-878-579-9130x6940,North,High,935,Bank 935,East,0.86,9376.8,USD,2024-07-27,Rosschester,True,True,1.5644129409891794,1,9376.8,9376.8,9376.8,True
700,566,Scott Wilcox,kevinowens@gmail.com,295.546.8753,North,High,248,Bank 248,North,0.97,1295.05,USD,2024-01-07,Jodyborough,True,True,-1.283628109331248,1,1295.05,1295.05,1295.05,False
701,574,Anna Gibson,samuel62@lynn.info,(534)740-3936,West,High,450,Bank 450,South,0.62,433.13,USD,2024-10-18,Stephenmouth,False,True,-1.5873721674983756,1,433.13,433.13,433.13,False
702,888,Shaun Howard,robert40@yahoo.com,+1-319-730-0171x343,East,Medium,639,Bank 639,South,0.58,1081.23,USD,2023-12-22,East Sonia,True,True,-1.35897913322824,2,5257.6849999999995,9434.14,1081.23,False
703,95,Amy Bates,sherryvillanueva@yahoo.com,847.738.4007,East,Medium,381,Bank 381,North,0.66,151.38,USD,2024-08-31,East Pamelaville,True,True,-1.686661995311384,3,4953.203333333334,9856.99,151.38,False
704,911,Gary Whitaker,rsalinas@moreno.com,738-350-3886x370,East,High,336,Bank 336,South,0.93,3654.79,USD,2024-07-27,North Chrisport,True,True,-0.4520462875620612,3,4586.233333333334,6140.46,3654.79,False
705,530,Joanne Wells,melissacastro@gmail.com,251-445-3837,West,High,160,Bank 160,South,0.95,922.7,USD,2024-04-06,Heatherburgh,False,True,-1.4148457398056888,1,922.7,922.7,922.7,False
706,528,Pamela Galvan,justin59@yahoo.com,001-192-640-1125x671,South,Medium,256,Bank 256,East,0.75,1357.0,USD,2024-02-15,Heatherbury,False,True,-1.2617966813524872,1,1357.0,1357.0,1357.0,False
707,928,Samuel Clark,markrich@hotmail.com,001-309-677-1171x87184,North,High,399,Bank 399,West,0.58,6768.72,USD,2024-01-23,New Erica,False,True,0.6453151091433912,1,6768.72,6768.72,6768.72,True
708,77,Elizabeth Davidson,mfernandez@gmail.com,690-632-4085x9182,South,Low,441,Bank 441,South,0.57,6801.69,USD,2024-10-24,South Alexandria,False,True,0.6569338691185281,1,6801.69,6801.69,6801.69,True
709,513,Dawn Stevens,jenniferknight@boyd.com,194.917.5754,North,Medium,342,Bank 342,North,0.55,3349.05,USD,2024-06-04,Cortezborough,False,True,-0.5597902874042943,3,3486.0933333333337,4342.14,2767.09,False
710,609,Rachel Townsend,ann27@hotmail.com,(448)516-1846x913,North,High,412,Bank 412,East,0.51,1115.69,USD,2024-05-20,East Cindy,False,True,-1.3468352912888033,2,4347.465,7579.24,1115.69,False
711,675,Danielle Myers,rstevens@hotmail.com,518.134.4811x250,East,Medium,615,Bank 615,North,0.52,58.63,USD,2024-01-20,Susanton,True,True,-1.7193474665790203,1,58.63,58.63,58.63,False
712,561,Stacy Smith,amandahorne@anderson-hall.com,+1-414-999-9255x5442,East,High,464,Bank 464,North,0.93,9228.75,USD,2024-04-10,Scottton,True,True,1.5122395283619714,3,5834.493333333333,9228.75,3337.21,True
713,996,Chad Lambert,fhill@lopez.com,001-982-020-4418x12135,West,Medium,906,Bank 906,South,0.72,7318.22,USD,2024-04-27,Port David,True,True,0.8389611087290101,2,6755.145,7318.22,6192.07,True
714,910,Gabriella Rivera,riggsdustin@hotmail.com,+1-696-744-2638x631,South,High,181,Bank 181,West,0.69,6176.08,USD,2024-08-14,Kathyborough,True,True,0.4364664008732889,2,4375.9,6176.08,2575.72,True
715,249,Janet Anderson DDS,wgreene@madden-garcia.com,(146)306-2186,North,Low,98,Bank 98,West,0.51,6058.5,USD,2023-12-09,Austinview,False,True,0.39503073821400403,3,4506.906666666667,6058.5,2555.26,True
716,529,Tiffany Fields,kristawaters@hotmail.com,624-434-5739x73417,East,Low,225,Bank 225,West,0.73,701.95,USD,2024-03-29,Petersonview,False,True,-1.4926389234426778,1,701.95,701.95,701.95,False
717,34,Jessica Bowman,gtaylor@powell-acosta.com,961.331.8598x3861,South,High,630,Bank 630,East,0.74,7188.37,USD,2024-03-18,Yvonneville,False,True,0.7932014489543191,2,8131.325000000001,9074.28,7188.37,True
